Bevoegd Gezag,Sector,Groepering,Naam,Jaar,Key,Lonen en salarissen,Sociale lasten,Pensioenlasten,Lasten personeel niet in loondienst,Personeelslasten,Lonen en salarissen/totaal personeel,Sociale lasten/totaal personeel,Pensioenlasten/totaal personeel,Lasten personeel niet in loondienst/totaal personeel,Afschrijvingen op materiÔle vaste activa,Afschrijvingen,Huurlasten,Onderhoudslasten (klein onderhoud),Lasten voor energie en water,Schoonmaakkosten,Belastingen en heffingen,Overige (overige huisvestingslasten),Huisvestingslasten,Administratie- en beheerslasten,Inventaris en apparatuur,Overige (overige overige lasten),Overige lasten,Accountantshonoraria inzake het onderzoek van de jaarrekening,Accountantshonoraria
40284,PO,BO1,Stg. Bas.sch. Icarus Heemstede,2015,40284-2015,743310,129910,84699,96577,980928,0.76,0.13,0.09,0.10,40664,40664,,15329,16745,23045,1734,,95653,39999,30272,39997,140468,2493,2493
40284,PO,BO1,Stg. Bas.sch. Icarus Heemstede,2016,40284-2016,766143,128443,83541,46155,964204,0.79,0.13,0.09,0.05,35592,35592,,12917,17878,19178,2328,,92301,51078,37549,26067,142052,4199,4199
40294,PO,BO2,Sticht. Nederl. Islam. Scholen,2012,40294-2012,3159291,387359,387784,456739,4491500,0.70,0.09,0.09,0.10,173277,173277,,39950,108133,143327,2852,10489,344751,228164,268788,,496952,4500,4500
40294,PO,BO2,Sticht. Nederl. Islam. Scholen,2013,40294-2013,3232419,433307,434296,423409,4279084,0.76,0.10,0.10,0.10,205479,205479,,32534,103297,140490,1865,11547,329733,252719,224600,,477319,7456,8203
40294,PO,BO2,Sticht. Nederl. Islam. Scholen,2014,40294-2014,3261653,429547,413214,315426,4697622,0.69,0.09,0.09,0.07,210828,210828,,43662,79958,131481,3122,27990,366213,231043,291453,,522496,13589,16225
40294,PO,BO2,Sticht. Nederl. Islam. Scholen,2015,40294-2015,3081402,404332,336664,714757,4515543,0.68,0.09,0.07,0.16,234355,234355,,36293,63128,112317,1073,22500,274436,220623,52418,124969,509693,8757,8757
40294,PO,BO2,Sticht. Nederl. Islam. Scholen,2016,40294-2016,3129662,443811,320619,553902,4456260,0.70,0.10,0.07,0.12,226497,226497,,31776,85904,110199,3627,13997,320503,149881,32532,85498,383120,6259,6259
40301,PO,BO1,Ver. v. Chr. Onderw. te V'burg,2012,40301-2012,884860,208451,114806,,1194565,0.74,0.17,0.10,0.00,36542,36542,,35350,19928,6047,,25025,96350,27860,44740,88898,161498,4415,4415
40301,PO,BO1,Ver. v. Chr. Onderw. te V'burg,2013,40301-2013,924522,196912,129695,,1248829,0.74,0.16,0.10,0.00,35394,35394,74,25119,25969,10138,1035,27303,89638,22585,77320,84587,184492,2885,2885
40301,PO,BO1,Ver. v. Chr. Onderw. te V'burg,2014,40301-2014,976097,235883,134206,,1352960,0.72,0.17,0.10,0.00,33555,33555,2067,14685,23442,6713,1110,6425,84442,32304,66274,88374,186952,6410,6410
40301,PO,BO1,Ver. v. Chr. Onderw. te V'burg,2015,40301-2015,1358728,,,,1358517,1.00,0.00,0.00,0.00,39409,39409,33881,17519,25232,4752,972,24555,156911,27381,,84582,176416,4979,4979
40301,PO,BO1,Ver. v. Chr. Onderw. te V'burg,2016,40301-2016,1057414,131667,105295,,1416892,0.75,0.09,0.07,0.00,44883,44883,53214,31559,14416,6926,995,2721,140085,23279,,98762,184736,4484,4484
40307,PO,BO1,Stichting IBPL,2012,40307-2012,659890,148430,86324,,856401,0.77,0.17,0.10,0.00,20060,20060,,1003,18888,6121,1490,3980,53982,160116,28968,48695,237779,6471,6471
40307,PO,BO1,Stichting IBPL,2013,40307-2013,657268,139169,84280,,907264,0.72,0.15,0.09,0.00,15653,15653,,18680,23380,7774,894,34,71387,65886,42513,49791,158190,2500,2500
40307,PO,BO1,Stichting IBPL,2014,40307-2014,686495,80621,84600,,849831,0.81,0.09,0.10,0.00,10971,10971,5473,31336,15455,4353,1552,,58169,48710,56952,16198,121860,4841,4841
40307,PO,BO1,Stichting IBPL,2015,40307-2015,693247,82890,70783,75997,895851,0.77,0.09,0.08,0.08,14353,14353,5377,5234,17887,5436,3077,,87693,32171,-6255,41764,95027,2541,2541
40307,PO,BO1,Stichting IBPL,2016,40307-2016,590414,73819,60071,33925,715624,0.83,0.10,0.08,0.05,14864,14864,4614,12049,16522,3508,2817,,64510,30883,15937,14975,94580,2951,2951
40327,PO,BO2,Ver. Onderwijs te Ridderkerk,2012,40327-2012,695981,148787,96170,,961956,0.72,0.15,0.10,0.00,32612,32612,,2377,12008,31942,892,,52219,63195,54298,13405,130898,,
40327,PO,BO2,Ver. Onderwijs te Ridderkerk,2013,40327-2013,684419,131955,101326,3922,954461,0.72,0.14,0.11,0.00,37228,37228,,3817,18474,32818,1813,1282,80704,59762,50676,7502,117940,2378,2378
40327,PO,BO2,Ver. Onderwijs te Ridderkerk,2014,40327-2014,765782,147117,108750,,1033919,0.74,0.14,0.11,0.00,36773,36773,,144,12967,33268,1477,1742,79598,61064,57544,6174,124782,2850,2850
40327,PO,BO2,Ver. Onderwijs te Ridderkerk,2015,40327-2015,808326,162349,97558,0,1060796,0.76,0.15,0.09,0.00,43281,43281,0,2788,9144,36074,1098,127,85831,62458,1196,6505,125535,2753,2753
40327,PO,BO2,Ver. Onderwijs te Ridderkerk,2016,40327-2016,836455,163714,95363,5577,1080471,0.77,0.15,0.09,0.01,45348,45348,0,2136,10691,35934,537,916,86814,63732,2153,16286,131808,2329,2329
40329,PO,BO1,Vereniging Ibogo,2012,40329-2012,311959,68209,41894,,405382,0.77,0.17,0.10,0.00,23331,23331,,6137,9393,15902,1367,2674,41524,14648,20165,23838,58651,2143,2143
40329,PO,BO1,Vereniging Ibogo,2013,40329-2013,280533,62160,40239,,383330,0.73,0.16,0.10,0.00,26105,26105,,4656,8283,23199,2784,2525,47498,16468,17428,29636,63532,3260,3260
40329,PO,BO1,Vereniging Ibogo,2014,40329-2014,299103,72087,42467,,401639,0.74,0.18,0.11,0.00,24205,24205,,5439,10617,16594,2580,6086,47367,14569,28437,28779,71785,2904,2904
40329,PO,BO1,Vereniging Ibogo,2015,40329-2015,284552,66795,33843,,398691,0.71,0.17,0.08,0.00,22427,22427,,3039,11010,20302,2973,5465,52789,15672,313,22470,61933,3146,3146
40329,PO,BO1,Vereniging Ibogo,2016,40329-2016,330552,76264,36562,0,446317,0.74,0.17,0.08,0.00,27703,27703,0,14756,10844,21582,2198,9333,71213,15673,845,26425,74271,3328,3328
40340,PO,BO1,De Vlissingse Schoolvereniging,2012,40340-2012,574379,129379,77510,,790988,0.73,0.16,0.10,0.00,27041,27041,,12030,10442,27282,3046,1515,54315,24418,31778,53907,110103,3267,3267
40340,PO,BO1,De Vlissingse Schoolvereniging,2013,40340-2013,576070,128655,83128,,809771,0.71,0.16,0.10,0.00,23751,23751,,4947,18591,30393,1941,3568,74440,26901,36357,56231,119489,,3267
40340,PO,BO1,De Vlissingse Schoolvereniging,2014,40340-2014,620831,147060,85004,,851294,0.73,0.17,0.10,0.00,21441,21441,,2816,13463,29410,3834,1416,69439,30442,32082,52645,115169,3872,3872
40340,PO,BO1,De Vlissingse Schoolvereniging,2015,40340-2015,668313,87503,80578,2250,872254,0.77,0.10,0.09,0.00,17862,17862,,1581,11147,28463,5725,2090,64506,31106,43386,65285,139777,3364,3364
40340,PO,BO1,De Vlissingse Schoolvereniging,2016,40340-2016,706079,153773,78430,2650,895630,0.79,0.17,0.09,0.00,20500,20500,,2977,10204,29950,6330,1857,65318,31159,47537,42812,121508,3570,3570
40342,PO,BO5,Ver. P-C BO Smallingerland eo,2012,40342-2012,8880866,1000479,1204008,363349,11585417,0.77,0.09,0.10,0.03,408350,408350,,190809,189102,265600,32858,,678369,448259,794279,,1242538,,
40342,PO,BO5,Ver. P-C BO Smallingerland eo,2013,40342-2013,8159780,1010419,1210219,673188,11272143,0.72,0.09,0.11,0.06,398474,398474,,191769,216535,268905,23988,,701197,446235,575847,224308,1246390,,
40342,PO,BO5,Ver. P-C BO Smallingerland eo,2014,40342-2014,8740716,1008995,1143218,637470,11240580,0.78,0.09,0.10,0.06,383680,383680,,255901,209040,281855,31301,,778097,444771,564200,209477,1218448,,
40342,PO,BO5,Ver. P-C BO Smallingerland eo,2015,40342-2015,7895119,1000159,977593,502758,10869598,0.73,0.09,0.09,0.05,397722,397722,,183095,183648,287028,25316,,679087,439478,,194914,1179330,22264,27370
40342,PO,BO5,Ver. P-C BO Smallingerland eo,2016,40342-2016,8119405,1067914,937147,735639,11198318,0.73,0.10,0.08,0.07,489271,489271,,182956,169481,281961,27060,,715147,507781,,185238,1223012,23262,23262
40350,PO,BO1,Stg. Montessori Onderw. Houten,2012,40350-2012,1089496,224446,149630,,1403475,0.78,0.16,0.11,0.00,32065,32065,26941,6275,10956,40260,2642,694,105268,49628,29344,87527,166499,3267,3267
40350,PO,BO1,Stg. Montessori Onderw. Houten,2013,40350-2013,1045673,220161,155735,,1405953,0.74,0.16,0.11,0.00,37105,37105,28363,6030,12184,40581,2842,2389,120989,44345,29937,72489,146771,3267,3267
40350,PO,BO1,Stg. Montessori Onderw. Houten,2014,40350-2014,1030459,263386,155884,,1395966,0.74,0.19,0.11,0.00,37464,37464,38835,3912,11813,42991,2537,7543,127631,47031,39988,87640,174659,3872,3872
40350,PO,BO1,Stg. Montessori Onderw. Houten,2015,40350-2015,1066970,145022,128402,582,1430559,0.75,0.10,0.09,0.00,36565,36565,56190,3710,11742,44204,3817,3616,158279,39882,35756,68734,144372,3364,3364
40350,PO,BO1,Stg. Montessori Onderw. Houten,2016,40350-2016,1107824,156109,125328,3445,1486119,0.75,0.11,0.08,0.00,34321,34321,54896,3772,15439,44572,3439,7327,164445,48661,43500,80925,173086,5173,5173
40355,PO,BO1,VAB Montessoriond. Haaksbergen,2012,40355-2012,386180,55334,50884,21173,511487,0.76,0.11,0.10,0.04,6871,6871,,3268,9986,18117,1338,,42709,11889,16400,21155,49444,1513,1513
40355,PO,BO1,VAB Montessoriond. Haaksbergen,2013,40355-2013,332475,70663,50035,41594,497651,0.67,0.14,0.10,0.08,6581,6581,,1743,10108,16139,1308,65,44363,10772,20140,31691,62603,1561,1561
40355,PO,BO1,VAB Montessoriond. Haaksbergen,2014,40355-2014,358187,74940,49722,31399,469059,0.76,0.16,0.11,0.07,7738,7738,,4127,8707,16962,1505,294,46595,10231,22165,24551,56947,1924,1924
40355,PO,BO1,VAB Montessoriond. Haaksbergen,2015,40355-2015,355693,47053,43083,26404,467810,0.76,0.10,0.09,0.06,10294,10294,,2134,8515,17886,1464,,63436,9735,4379,24033,54271,2239,2239
40355,PO,BO1,VAB Montessoriond. Haaksbergen,2016,40355-2016,328354,42869,34650,10175,403374,0.81,0.11,0.09,0.03,14051,14051,,2678,8418,17847,1406,,55349,10541,2850,23087,53318,3449,3812
40363,PO,BO2,Stg. Alg. Bijz. Onderw. Hoorn,2012,40363-2012,1136748,123134,142386,,1362562,0.83,0.09,0.10,0.00,15962,15962,9942,16609,24342,26761,3364,4116,85134,38819,72398,27947,139164,3500,3500
40363,PO,BO2,Stg. Alg. Bijz. Onderw. Hoorn,2013,40363-2013,1081452,123755,148295,,1348988,0.80,0.09,0.11,0.00,18180,18180,10067,17008,24945,32114,2737,3600,90471,43773,65467,32958,142198,3689,3689
40363,PO,BO2,Stg. Alg. Bijz. Onderw. Hoorn,2014,40363-2014,1138299,134612,147398,,1406256,0.81,0.10,0.10,0.00,20887,20887,10067,16477,23341,45428,4894,2666,102873,46872,75972,33386,156230,3669,3669
40363,PO,BO2,Stg. Alg. Bijz. Onderw. Hoorn,2015,40363-2015,1081338,141785,133764,28105,1444977,0.75,0.10,0.09,0.02,25174,25174,10067,24225,23056,45878,212,3175,106613,52788,16408,34375,161083,3663,3663
40363,PO,BO2,Stg. Alg. Bijz. Onderw. Hoorn,2016,40363-2016,1143234,155254,134176,41975,1481945,0.77,0.10,0.09,0.03,31686,31686,10067,26003,23047,41072,3404,4489,108082,51842,21935,45146,174935,,
40367,PO,SPEC,Stichting Kristallis,2012,40367-2012,6760030,1415364,956717,1263511,10137082,0.67,0.14,0.09,0.12,221595,221595,72773,30122,169662,110907,15491,66831,465786,225720,289134,361966,876820,1740,1740
40367,PO,SPEC,Stichting Kristallis,2013,40367-2013,6750509,1340245,982640,286349,9188667,0.73,0.15,0.11,0.03,222420,222420,93072,94092,149691,141439,23217,103362,604873,272191,150034,179169,601394,10526,10526
40367,PO,SPEC,Stichting Kristallis,2014,40367-2014,6046467,1382461,896279,336034,8579897,0.70,0.16,0.10,0.04,218173,218173,152978,151950,104364,142019,5881,29944,587136,241534,197193,213510,652237,23329,23329
40367,PO,SPEC,Stichting Kristallis,2015,40367-2015,5498523,1364912,767531,391969,8197135,0.67,0.17,0.09,0.05,271407,271407,123456,133564,133902,134898,18948,36612,579776,401678,,0,620287,,
40367,PO,SPEC,Stichting Kristallis,2016,40367-2016,4935165,1170159,637724,107017,7340849,0.67,0.16,0.09,0.01,206636,206636,36997,132358,162091,141171,12457,65497,709210,194916,,432154,843099,30250,30250
40377,PO,BO6,Sticht. Unicoz onderwijsgroep,2012,40377-2012,30726737,4522536,4331613,1104036,40902239,0.75,0.11,0.11,0.03,1774673,1774673,181826,199913,721784,1028479,101667,266180,3154430,1708580,2601385,1804383,6114348,27830,34411
40377,PO,BO6,Sticht. Unicoz onderwijsgroep,2013,40377-2013,30436955,4264778,4556342,994117,40846464,0.75,0.10,0.11,0.02,1756265,1756265,281906,217361,827948,1071878,90126,177745,3440864,1702777,2683139,1342747,5728663,28400,28400
40377,PO,BO6,Sticht. Unicoz onderwijsgroep,2014,40377-2014,30405377,4645685,4419190,1319185,41458423,0.73,0.11,0.11,0.03,1719822,1719822,350590,166202,703315,953958,91628,212704,3264397,1524390,2610354,1167446,5302190,25362,25362
40377,PO,BO6,Sticht. Unicoz onderwijsgroep,2015,40377-2015,31041758,4820796,3852014,1716388,42405442,0.73,0.11,0.09,0.04,1772342,1772342,310577,303743,765408,1108041,121914,43459,4000853,1565225,2666169,1202187,5433581,28369,31311
40377,PO,BO6,Sticht. Unicoz onderwijsgroep,2016,40377-2016,31453692,4736026,3632051,2135182,43004007,0.73,0.11,0.08,0.05,1856520,1856520,386322,205305,621101,1127504,108399,87717,4067414,2124878,2549711,1291139,5965728,31884,42297
40378,PO,BO6,Stg. Chr. Ond. Eindhov. e.o.,2012,40378-2012,36044983,7754436,4935139,39147,46994299,0.77,0.17,0.11,0.00,1404736,1404736,176722,240948,946104,1109528,53874,428026,4105202,1354508,1743794,1801066,4899368,27489,27489
40378,PO,BO6,Stg. Chr. Ond. Eindhov. e.o.,2013,40378-2013,47282371,,,-250806,46603329,1.01,0.00,0.00,-0.01,1493939,1493939,219463,1383457,1093927,1226088,60655,338595,4322185,1140232,1785469,1506442,4432143,,
40378,PO,BO6,Stg. Chr. Ond. Eindhov. e.o.,2014,40378-2014,34950696,5932503,4952047,386350,46882547,0.75,0.13,0.11,0.01,1505455,1505455,208252,263916,1020418,1252595,30090,449625,4375322,938358,2396703,995328,4330389,81243,83361
40378,PO,BO6,Stg. Chr. Ond. Eindhov. e.o.,2015,40378-2015,36516636,6357133,4447473,272803,48598606,0.75,0.13,0.09,0.01,1508425,1508425,317926,1035448,962617,1241518,57096,182038,5311552,1235759,1640355,914968,4865639,35688,43856
40378,PO,BO6,Stg. Chr. Ond. Eindhov. e.o.,2016,40378-2016,37498969,6423282,4334221,735675,50256694,0.75,0.13,0.09,0.01,1575021,1575021,165686,922116,1015656,1266605,117477,116989,5219092,839735,1990965,1083583,5012753,31710,43205
40389,PO,BO2,Stg. Islamit. Onderwijs Iqra,2012,40389-2012,2560532,561852,346464,,3246170,0.79,0.17,0.11,0.00,37831,37831,17987,13249,56000,52852,22778,3852,206718,84435,111039,118594,314068,11435,11435
40389,PO,BO2,Stg. Islamit. Onderwijs Iqra,2013,40389-2013,2298652,529823,335262,,2965800,0.78,0.18,0.11,0.00,36410,36410,13494,15845,59531,48867,23166,3548,193451,68636,96086,101197,265919,12168,12168
40389,PO,BO2,Stg. Islamit. Onderwijs Iqra,2014,40389-2014,2072815,526781,296435,,2765152,0.75,0.19,0.11,0.00,38716,38716,14485,16679,42071,45525,13878,4710,157348,58917,121359,92517,272793,12061,12061
40389,PO,BO2,Stg. Islamit. Onderwijs Iqra,2015,40389-2015,2087874,515714,252317,11818,2797515,0.75,0.18,0.09,0.00,40663,40663,32143,10257,31426,50862,11612,17294,173594,56272,358,86030,254551,11798,13686
40389,PO,BO2,Stg. Islamit. Onderwijs Iqra,2016,40389-2016,2273121,520266,256171,10455,2939238,0.77,0.18,0.09,0.00,40975,40975,32811,7660,35904,55614,9505,12684,174178,65447,,108417,279634,11872,11872
40390,PO,BO1,SIOU,2012,40390-2012,1105858,256394,149878,,1563647,0.71,0.16,0.10,0.00,34097,34097,,19806,34042,41547,2388,280,163063,58235,86550,44674,189459,,
40390,PO,BO1,SIOU,2013,40390-2013,1155323,249621,151109,,1573025,0.73,0.16,0.10,0.00,33705,33705,,12389,33772,41973,3114,231,151479,79788,106764,18653,205205,,
40390,PO,BO1,SIOU,2014,40390-2014,1215220,284167,154807,24789,1634786,0.74,0.17,0.09,0.02,17956,17956,,13360,30774,38413,2894,666,146107,61526,105336,33996,200858,4084,5680
40390,PO,BO1,SIOU,2015,40390-2015,1291807,295232,154305,,1825657,0.71,0.16,0.08,0.00,18870,18870,,12039,27860,42105,12994,,154998,69496,,54038,221011,6302,6302
40390,PO,BO1,SIOU,2016,40390-2016,1318173,288682,141632,7290,1713014,0.77,0.17,0.08,0.00,28375,28375,0,8357,34051,44923,452,6008,153791,40612,441,70572,219095,2944,2944
40400,PO,BO4,Sticht. Islam. Scholen El-Amal,2012,40400-2012,3394650,676121,434852,,4693447,0.72,0.14,0.09,0.00,79626,79626,66005,32328,114312,173246,18952,5459,410302,215884,135448,293028,644360,15155,25484
40400,PO,BO4,Sticht. Islam. Scholen El-Amal,2013,40400-2013,4781620,-19461,,,4772194,1.00,0.00,0.00,0.00,119975,119975,82249,33765,126355,173295,27793,50591,494048,170740,138477,336581,645798,15155,16728
40400,PO,BO4,Sticht. Islam. Scholen El-Amal,2014,40400-2014,3637396,809980,486343,,4814216,0.76,0.17,0.10,0.00,114714,114714,73794,62126,103319,173584,27960,62908,503691,169941,145588,382412,697941,18626,36026
40400,PO,BO4,Sticht. Islam. Scholen El-Amal,2015,40400-2015,3735594,525636,427449,,5156767,0.72,0.10,0.08,0.00,123765,123765,78131,82626,107144,175818,27362,15513,486594,156173,167624,448182,771979,18218,18218
40400,PO,BO4,Sticht. Islam. Scholen El-Amal,2016,40400-2016,3977030,608953,429596,5375,5305643,0.75,0.11,0.08,0.00,142562,142562,72420,84398,95846,189178,27883,17819,487544,182411,175909,453914,812234,21901,25410
40419,PO,BO1,Stg. Ger. Onderwijs Barneveld,2012,40419-2012,1946273,232612,250766,,2465880,0.79,0.09,0.10,0.00,90077,90077,4050,8880,33360,11651,1254,36238,113433,62673,83521,162538,308732,3265,3265
40419,PO,BO1,Stg. Ger. Onderwijs Barneveld,2013,40419-2013,1904056,229659,265759,20041,2420131,0.79,0.09,0.11,0.01,95686,95686,4172,13395,37044,9823,1555,28821,94810,61560,115343,76033,252936,2378,2378
40419,PO,BO1,Stg. Ger. Onderwijs Barneveld,2014,40419-2014,1919772,246737,265329,13997,2423527,0.79,0.10,0.11,0.01,80843,80843,4102,12576,34373,9084,2285,27340,89760,64371,108839,90191,263401,2426,2426
40419,PO,BO1,Stg. Ger. Onderwijs Barneveld,2015,40419-2015,2011674,259257,236198,5023,2573038,0.78,0.10,0.09,0.00,110128,110128,5764,25495,39665,11008,2050,13023,120055,172463,15702,68905,397311,2480,2480
40419,PO,BO1,Stg. Ger. Onderwijs Barneveld,2016,40419-2016,2169204,288534,239141,8853,2750575,0.79,0.10,0.09,0.00,83135,83135,2926,25850,27736,6416,3915,0,122843,55902,2563,108377,309974,3086,3086
40470,PO,BO5,Stichting Rijdende School,2012,40470-2012,1701008,170427,438163,135710,2660701,0.64,0.06,0.16,0.05,213205,213205,45317,,19412,22745,938,4553,123965,151800,56505,203105,411410,,
40470,PO,BO5,Stichting Rijdende School,2013,40470-2013,1728354,218119,397089,140301,2690865,0.64,0.08,0.15,0.05,168962,168962,43188,,21400,25366,1162,12410,135026,157384,55558,273045,485987,,
40470,PO,BO5,Stichting Rijdende School,2014,40470-2014,1825277,244450,392028,47667,2877451,0.63,0.08,0.14,0.02,152786,152786,44061,,17303,23234,1388,5794,125545,182375,33893,252911,469179,,
40470,PO,BO5,Stichting Rijdende School,2015,40470-2015,1882200,248863,198425,34170,2800218,0.67,0.09,0.07,0.01,173973,173973,44498,,19142,21232,1448,3930,121250,184778,10468,217665,437244,8349,8349
40470,PO,BO5,Stichting Rijdende School,2016,40470-2016,2099306,,167002,25668,2770723,0.76,0.00,0.06,0.01,173442,173442,44847,,21094,21234,1455,3675,108305,117517,5661,220166,377427,12100,12100
40508,PO,BO4,Sticht. voor P.C.O. te Katwijk,2012,40508-2012,5654940,1245602,768967,349911,7905890,0.72,0.16,0.10,0.04,229107,229107,18030,50880,145282,20769,6478,19551,364577,163664,403209,360418,927291,,
40508,PO,BO4,Sticht. voor P.C.O. te Katwijk,2013,40508-2013,5512564,1177559,802851,293930,7649884,0.72,0.15,0.10,0.04,226570,226570,11039,61439,171598,18930,10111,18264,629968,191832,396456,312875,905085,,
40508,PO,BO4,Sticht. voor P.C.O. te Katwijk,2014,40508-2014,5536155,1294749,777530,327199,7982300,0.69,0.16,0.10,0.04,232251,232251,11393,53378,164607,13955,14482,17489,428891,188763,422164,277427,888354,,
40508,PO,BO4,Sticht. voor P.C.O. te Katwijk,2015,40508-2015,7883008,,,321803,8155575,0.97,0.00,0.00,0.04,210690,210690,14909,77382,182875,17912,17700,3940,562375,162701,451427,248182,862310,9983,10516
40508,PO,BO4,Sticht. voor P.C.O. te Katwijk,2016,40508-2016,7601523,,,315101,8415747,0.90,0.00,0.00,0.04,236111,236111,15335,106502,153268,23189,17913,4916,597233,183539,511953,221445,916937,10588,10588
40514,PO,BO1,Stichting De Kosmos,2012,40514-2012,882693,203649,116490,,1198629,0.74,0.17,0.10,0.00,56479,56479,,11765,19055,28936,6122,,92878,49924,41908,71984,163816,3300,3300
40514,PO,BO1,Stichting De Kosmos,2013,40514-2013,845929,195259,124912,,1170830,0.72,0.17,0.11,0.00,54925,54925,9974,,16824,32327,4837,,84920,33030,37572,26969,97571,3330,3330
40514,PO,BO1,Stichting De Kosmos,2014,40514-2014,844172,201349,113715,45960,1223903,0.69,0.16,0.09,0.04,48471,48471,,17801,20935,39428,2851,6388,91241,71720,48700,4370,124790,3372,3372
40514,PO,BO1,Stichting De Kosmos,2015,40514-2015,854884,190793,102077,102134,1232780,0.69,0.15,0.08,0.08,40494,40494,,10341,19158,38875,2815,5793,118643,62931,83620,10811,157362,7239,7239
40514,PO,BO1,Stichting De Kosmos,2016,40514-2016,877197,291657,,28222,1185514,0.74,0.25,0.00,0.02,28654,28654,,9619,15452,39404,3155,5082,72712,128274,75629,27058,230961,4840,4840
40517,PO,BO6,Lowys Porquinstichting,2012,40517-2012,23882329,4867704,3200344,,31108711,0.77,0.16,0.10,0.00,1201836,1201836,105425,195216,491224,429207,45220,283660,2029630,869677,1151741,1148058,3169476,24323,24323
40517,PO,BO6,Lowys Porquinstichting,2013,40517-2013,22777754,4005559,3306994,,29821815,0.76,0.13,0.11,0.00,1077705,1077705,68175,255494,676049,405494,32035,314272,2220238,845685,1057224,1028402,2931311,26560,26560
40517,PO,BO6,Lowys Porquinstichting,2014,40517-2014,22356125,3598661,3149994,,29878144,0.75,0.12,0.11,0.00,1105207,1105207,66841,253075,578480,395583,65366,357674,2006325,912255,957544,1216611,3086410,24200,24200
40517,PO,BO6,Lowys Porquinstichting,2015,40517-2015,22505080,2915253,2719210,6760,30350322,0.74,0.10,0.09,0.00,1238231,1238231,75974,254015,540845,397504,52949,363929,2750645,852899,1073810,1095067,3021776,20510,20510
40517,PO,BO6,Lowys Porquinstichting,2016,40517-2016,22381656,3666178,2546762,859,29770178,0.75,0.12,0.09,0.00,1287157,1287157,72309,421468,509289,410753,56015,584597,3120545,853550,1107432,1095520,3056502,20000,26050
40524,PO,BO4,Stg. Kath. Onderw. Tilburg ZO-,2012,40524-2012,4387505,923098,623657,144749,5940723,0.74,0.16,0.10,0.02,149293,149293,17140,80099,138197,177051,7013,52484,646984,386135,237772,326106,950013,10288,10288
