bevoegdgezag,sector,groepering,naam,year,bestuur_key,lonenensalarissen,socialelasten,pensioenlasten,lastenpersoneelnietinloondienst,personeelslasten,lonenensalarissentotaalpersoneel,socialelastentotaalpersoneel,pensioenlastentotaalpersoneel,lastenpersoneelnietinloondienstt,afschrijvingenopmateriãlevasteac,afschrijvingen,huurlasten,onderhoudslastenkleinonderhoud,lastenvoorenergieenwater,schoonmaakkosten,belastingenenheffingen,overigeoverigehuisvestingslasten,huisvestingslasten,administratieenbeheerslasten,inventarisenapparatuur,overigeoverigeoverigelasten,overigelasten,accountantshonorariainzakehetond,accountantshonoraria,bevoegd_gezagnummer,bevoegd_gezagnaam,postcode_bevoegd_gezag,eenpitter,aantal_leerlingen,categorie_bestuuromvang,aantal_gewichtleerlingen,gemiddeld_leerlinggewicht,aandeel_apcg_leerlingen,aandeel_lwoo_leerlingen,aantal_voltijdleerlingen,aantal_deeltijdleerlingen,aantal_leerlingen_vbo_groen,aantal_bol_leerlingen,aantal_bol_deeltijdleerlingen,aantal_bbl_leerlingen,aandeel_leerlingen_randstad,omvang_formatie_totaal,omvang_formatie_manager,omvang_formatie_op,omvang_formatie_lio,omvang_formatie_oop_obp,omvang_formatie_onbekend,leerling_leraar_ratio,gewogen_deelnemer_leraar_ratio,omvang_formatie_op_la,omvang_formatie_op_lb,omvang_formatie_op_lc,omvang_formatie_op_ld,omvang_formatie_op_le,omvang_formatie_op_overig,aandeel_formatie_op_la,aandeel_formatie_op_lb,aandeel_formatie_op_lc,aandeel_formatie_op_ld,aandeel_formatie_op_le,aandeel_formatie_op_overig,streefpercentage_formatie_op_la,streefpercentage_formatie_op_lb,streefpercentage_formatie_op_lc,streefpercentage_formatie_op_ld,streefpercentage_formatie_op_le,streefpercentage_formatie_op_ove,omvang_formatie_op_brutsal,loonsom_op_brutsal,gemiddelde_loonsom_op_brutsal,solvabiliteiti,solvabiliteitii,rentabiliteit,liquiditeitcurrentratio,liquiditeitquickratio,weerstandsvermogenexclusiefmater,weerstandsvermogen,personeelslastenrijksbijdragen,personeelslastentotaalbatenplusf,personeelslastentotaallastenplus,voorzieningentotaalbatenplusfina,rijksbijdragentotaalbatenplusfin,overigeoverheidsbijdragenensubsi,huisvestingsratio,kapitalisatiefactor,algemenereservetotaalbatenplusfi,investeringeninventarisenapparat,nettowerkkapitaal,aantalinstellingen,variatieinlb,_merge
86802,PO,BO1,Ver. Basisond. te Hulshorst,2016,86802-2016,400996,50607,42785,0,497576,0.81,0.10,0.09,0.00,14336,14336,,3090,7723,1486,285,,12584,20147,7863,,64674,2904,2904,86802,Ver. v. Prot.-Chr. Basisond. te Hulshorst,8077,1,101,1,104,1,0,0,0,0,0,0,0,0,,7.9000001,2,5.4000001,0,.5,0,18.799999,,4.4000001,1,0,0,0,0,81.400002,18.6,0,0,0,0,,,,,,,5.3800001,18002.34,3348.03,0.62,0.64,0.10,1.90,1.90,0.08,0.24,0.78,0.76,0.84,0.01,0.97,0.00,0.03,0.30,0.19,0.02,0.10,1,0,matched (3)
86971,PO,SPEC,Stg. voor PCSO & VSO Kampen eo,2012,86971-2012,2961231,649343,396829,,4157177,0.71,0.16,0.10,0.00,109713,109713,,41928,61982,48632,12150,6719,171411,39663,131457,209364,380484,2335,2335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,master only (1)
86971,PO,SPEC,Stg. voor PCSO & VSO Kampen eo,2013,86971-2013,2814126,599255,409712,264959,3827702,0.74,0.16,0.11,0.07,118551,118551,,19031,42699,32962,7367,6357,108416,35945,100334,177409,313688,3032,3032,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,master only (1)
86971,PO,SPEC,Stg. voor PCSO & VSO Kampen eo,2014,86971-2014,2525273,587310,357875,60590,3494032,0.72,0.17,0.10,0.02,163362,163362,,30928,65142,64481,17328,1735,179614,84173,82738,169772,355176,4263,4263,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,master only (1)
86971,PO,SPEC,Stg. voor PCSO & VSO Kampen eo,2015,86971-2015,2053713,291829,250382,37656,2753837,0.75,0.11,0.09,0.01,76441,76441,210,37171,53534,38878,14814,8382,152989,61341,170939,85055,317335,4263,4263,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,master only (1)
86971,PO,SPEC,Stg. voor PCSO & VSO Kampen eo,2016,86971-2016,2169043,495263,239954,203277,3189250,0.68,0.16,0.08,0.06,83390,83390,50456,8926,23073,1603,2229,2279,88566,217359,,76816,402201,2251,2251,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,master only (1)
87205,PO,BO1,VBG Schoolonderw. te Kockengen,2012,87205-2012,498568,100762,65637,,671564,0.74,0.15,0.10,0.00,37480,37480,,20978,10563,2692,1424,4192,39849,23075,31363,36233,90671,2239,2239,87205,Ver. ter Bev. Ger. Schoolond. te Kockengen,3628,1,191,1,196.39999,1,0,0,0,0,0,0,0,0,,11.4,1.1,9.3000002,0,1,0,20.5,,8.3000002,1.1,0,0,0,0,88.5,11.5,0,0,0,0,,,,,,,9.3299999,28341.869,3036.54,0.89,0.90,0.05,6.35,6.35,0.46,0.77,0.80,0.77,0.80,0.01,0.96,0.00,0.06,0.75,0.75,0.08,0.45,1,0,matched (3)
87205,PO,BO1,VBG Schoolonderw. te Kockengen,2013,87205-2013,503346,100435,69832,,698460,0.72,0.14,0.10,0.00,41176,41176,,4545,10544,2576,1391,2878,21934,23396,35957,38239,97592,2420,2420,87205,Ver. ter Bev. Ger. Schoolond. te Kockengen,3628,1,188,1,193.39999,1,0,0,0,0,0,0,0,0,,11.1,1.1,9,0,1,0,20.799999,,7.9000001,1.1,0,0,0,0,88.099998,11.9,0,0,0,0,,,,,,,9.0299997,26964.949,2987.77,0.90,0.92,0.06,7.98,7.98,0.53,0.81,0.79,0.77,0.81,0.01,0.97,0.00,0.03,0.78,0.77,0.00,0.53,1,0,matched (3)
87205,PO,BO1,VBG Schoolonderw. te Kockengen,2014,87205-2014,512817,122675,70983,,708615,0.72,0.17,0.10,0.00,45684,45684,,8508,10484,8682,1480,341,29495,18973,41269,39127,99369,2570,2570,87205,Ver. ter Bev. Ger. Schoolond. te Kockengen,3628,1,192,1,195.3,1,0,0,0,0,0,0,0,0,,11.1,1,9.1000004,0,1,0,21.1,,8.3999996,.69999999,0,0,0,0,92.400002,7.5999999,0,0,0,0,58,40,2,0,0,0,9.1099997,28119.08,3086.01,0.91,0.92,0.04,8.72,8.72,0.59,0.84,0.82,0.78,0.80,0.01,0.95,0.00,0.03,0.81,0.81,0.04,0.57,1,0,matched (3)
87205,PO,BO1,VBG Schoolonderw. te Kockengen,2015,87205-2015,551036,127155,66079,,734463,0.75,0.17,0.09,0.00,45732,45732,,8905,7737,16444,1496,354,49936,17807,503,39683,109763,2300,2300,87205,Ver. ter Bev. Ger. Schoolond. te Kockengen,3628,1,187,1,189.7,1,0,0,0,0,0,0,0,0,,11.1,1,9.1000004,0,1,0,20.4,,8.5,.69999999,0,0,0,0,92.400002,7.5999999,0,0,0,0,,,,,,,9.1499996,28599.131,3126.51,0.89,0.91,0.02,8.05,8.05,0.57,0.82,0.80,0.77,0.78,0.02,0.96,0.00,0.05,0.88,0.79,0.01,0.57,1,0,matched (3)
87205,PO,BO1,VBG Schoolonderw. te Kockengen,2016,87205-2016,543015,121218,62309,0,699158,0.78,0.17,0.09,0.00,37594,37594,0,12191,9085,14296,1532,1867,71971,17213,0,36517,106552,2300,2300,87205,Ver. ter Bev. Ger. Schoolond. te Kockengen,3628,1,182,1,185,1,0,0,0,0,0,0,0,0,,11,1,9.1000004,0,.89999998,0,20,,8.3999996,.69999999,0,0,0,0,92.400002,7.5999999,0,0,0,0,,,,,,,9.1199999,29288.359,3211.51,0.88,0.92,0.03,9.09,9.09,0.63,0.86,0.76,0.74,0.76,0.04,0.96,0.00,0.08,0.94,0.82,0.02,0.65,1,0,matched (3)
