BEVOEGD_GEZAGNUMMER,JAAR,Key,BEVOEGD_GEZAGNAAM,POSTCODE_BEVOEGD_GEZAG,EENPITTER,AANTAL_LEERLINGEN,CATEGORIE_BESTUUROMVANG,AANTAL_GEWICHTLEERLINGEN,GEMIDDELD_LEERLINGGEWICHT,AANDEEL_APCG_LEERLINGEN,AANDEEL_LWOO_LEERLINGEN,AANTAL_VOLTIJDLEERLINGEN,AANTAL_DEELTIJDLEERLINGEN,AANTAL_LEERLINGEN_VBO_GROEN,AANTAL_BOL_LEERLINGEN,AANTAL_BOL_DEELTIJDLEERLINGEN,AANTAL_BBL_LEERLINGEN,AANDEEL_LEERLINGEN_RANDSTAD,OMVANG_FORMATIE_TOTAAL,OMVANG_FORMATIE_MANAGER,OMVANG_FORMATIE_OP,OMVANG_FORMATIE_LIO,OMVANG_FORMATIE_OOP_OBP,OMVANG_FORMATIE_ONBEKEND,LEERLING_LERAAR_RATIO,GEWOGEN_DEELNEMER_LERAAR_RATIO,OMVANG_FORMATIE_OP_LA,OMVANG_FORMATIE_OP_LB,OMVANG_FORMATIE_OP_LC,OMVANG_FORMATIE_OP_LD,OMVANG_FORMATIE_OP_LE,OMVANG_FORMATIE_OP_OVERIG,AANDEEL_FORMATIE_OP_LA,AANDEEL_FORMATIE_OP_LB,AANDEEL_FORMATIE_OP_LC,AANDEEL_FORMATIE_OP_LD,AANDEEL_FORMATIE_OP_LE,AANDEEL_FORMATIE_OP_OVERIG,STREEFPERCENTAGE_FORMATIE_OP_LA,STREEFPERCENTAGE_FORMATIE_OP_LB,STREEFPERCENTAGE_FORMATIE_OP_LC,STREEFPERCENTAGE_FORMATIE_OP_LD,STREEFPERCENTAGE_FORMATIE_OP_LE,STREEFPERCENTAGE_FORMATIE_OP_OVERIG,OMVANG_FORMATIE_OP_BRUTSAL,LOONSOM_OP_BRUTSAL,GEMIDDELDE_LOONSOM_OP_BRUTSAL,Solvabiliteit I(%),Solvabiliteit II(%),Rentabiliteit(%),Liquiditeit (current ratio)(%),Liquiditeit (quick ratio)(%),Weerstandsvermogen exclusief materi‘le vaste activa(%),Weerstandsvermogen(%),Personeelslasten / rijksbijdragen(%),Personeelslasten / totaal baten plus financi‘le baten(%),Personeelslasten / totaal lasten plus financi‘le lasten(%),Voorzieningen / totaal baten plus financi‘le baten(%),Rijksbijdragen / totaal baten plus financi‘le baten(%),Overige overheidsbijdragen en -subsidies / totaal baten plus financi‘le baten(%),Huisvestingsratio(%),Kapitalisatiefactor(%),Algemene reserve / totaal baten plus financi‘le baten,Investeringen inventaris en apparatuur / totaal baten plus financi‘le baten(%),Netto werkkapitaal(%),Aantal instellingen,Variatie in LB,Lonen en salarissen,Sociale lasten,Pensioenlasten,Lasten personeel niet in loondienst,Personeelslasten,Lonen en salarissen/totaal personeel,Sociale lasten/totaal personeel,Pensioenlasten/totaal personeel,Lasten personeel niet in loondienst/totaal personeel,Afschrijvingen op materiÔle vaste activa,Afschrijvingen,Huurlasten,Onderhoudslasten (klein onderhoud),Lasten voor energie en water,Schoonmaakkosten,Belastingen en heffingen,Overige (overige huisvestingslasten),Huisvestingslasten,Administratie- en beheerslasten,Inventaris en apparatuur,Overige (overige overige lasten),Overige lasten,Accountantshonoraria inzake het onderzoek van de jaarrekening,Accountantshonoraria
71488,2015,71488-2015,Stg. v. Kath. Primair Onderw. Amersfoort en Omstreken,3812,0,5663,3,5786,1,0,0,0,0,0,0,0,0,,320.5,38.1,256.6,0,25.9,0,22.1,,201.4,54.3,0,0,0,0.9,78.5,21.2,0,0,0,0.3,,,,,,,256.56,802647.5,3128.45,0.44,0.62,-0.04,2,2,0.09,0.18,0.85,0.82,0.79,0.07,0.97,0.01,0.08,0.41,0.14,0.01,0.16,16,3.1592069,17882277,3540747,2316221,96185,23965049,0.75,0.15,0.1,0,672071,672071,366585,213627,378211,538723,77032,50441,2459619,357498,660346,1700996,3175305,17336,18393
71488,2016,71488-2016,Stg. v. Kath. Primair Onderw. Amersfoort en Omstreken,3812,0,5483,3,5590.1,1,0,0,0,0,0,0,0,0,,318.5,36.5,256.4,0,25.6,0,21.4,,200.4,56.1,0,0,0,0,78.1,21.9,0,0,0,0,,,,,,,256.42,835243.93,3257.32,0.44,0.65,0,2.14,2.14,0.08,0.18,0.83,0.81,0.81,0.09,0.97,0.01,0.08,0.41,0.15,0.01,0.17,16,3.06435868,17672422,2934749,2196680,61627,23856571,0.74,0.12,0.09,0,407035,407035,379682,249741,312170,508096,88414,24773,2352876,318783,795819,1219787,2810608,20783,21709
71502,2012,71502-2012,Stichting voor Freinetonderwijs in Utrecht,3581,1,229,1,232.6,1,0,0,0,0,0,0,0,0,,16.3,1.9,10.2,0,4.2,0,22.4,,8.5,1.8,0,0,0,0,82.7,17.3,0,0,0,0,,,,,,,5.11,15295.77,2992.78,0.31,0.46,-0.03,2.49,2.49,-0.11,0.19,0.98,0.85,0.83,0.09,0.87,0.01,0.05,0.47,0.19,0.01,0.2,1,0,867475,100401,106531,0,1028201,0.84,0.1,0.1,0,30969,30969,0,19859,15937,21640,2303,0,59739,42794,79576,0,122370,1894,1894
71502,2013,71502-2013,Stichting voor Freinetonderwijs in Utrecht,3581,1,241,1,247.6,1,0,0,0,0,0,0,0,0,,16.2,1.9,10.1,0,4.2,0,23.8,,8.4,1.8,0,0,0,0,82.5,17.5,0,0,0,0,,,,,,,10.14,32170.06,3171.18,0.31,0.46,0,2.55,2.55,-0.1,0.18,0.91,0.79,0.79,0.09,0.87,0.01,0.1,0.45,0.18,0.02,0.19,1,0,826080,102915,111776,0,1004424,0.82,0.1,0.11,0,28670,28670,0,65308,17065,26066,2864,0,111303,43093,82945,0,126038,1894,1894
71502,2014,71502-2014,Stichting voor Freinetonderwijs in Utrecht,3581,1,230,1,232.4,1,0,0,0,0,0,0,0,0,,16.3,1.9,10.3,0,4.2,0,22.4,,8.5,1.8,0,0,0,0,82.8,17.2,0,0,0,0,58,40,2,0,0,0,10.28,33271.25,3236.66,0.34,0.45,0.01,2.67,2.67,-0.07,0.18,0.95,0.81,0.82,0.06,0.85,0.01,0.06,0.42,0.18,0,0.18,1,0,776619,180828,109856,2925,1046006,0.74,0.17,0.11,0,25878,29994,0,18309,15529,27005,2092,0,62935,40944,97103,0,138047,0,0
71502,2015,71502-2015,Stichting voor Freinetonderwijs in Utrecht,3581,1,232,1,232.6,1,0,0,0,0,0,0,0,0,,16.6,2,10.4,0,4.2,0,22.2,,8.7,1.8,0,0,0,0,83,17,0,0,0,0,,,,,,,10.44,33916.1,3247.89,0.35,0.47,0.01,2.89,2.89,-0.04,0.18,0.94,0.8,0.81,0.06,0.86,0.02,0.08,0.41,0.18,0.01,0.19,1,0,783660,173351,94192,89166,1121011,0.7,0.15,0.08,0.08,30762,30762,0,5535,11647,26539,3803,0,98524,40867,9538,42091,122176,2408,2408
71502,2016,71502-2016,Stichting voor Freinetonderwijs in Utrecht,3581,1,231,1,231.3,1,0,0,0,0,0,0,0,0,,16.4,1,10.9,0,4.5,0,21.1,,8,2.9,0,0,0,0,73.5,26.5,0,0,0,0,,,,,,,10.94,37185.19,3397.92,0.37,0.48,0.01,3.22,3.22,-0.02,0.19,0.93,0.81,0.81,0.06,0.87,0.02,0.06,0.42,0.19,0.01,0.21,1,0,802142,176726,89211,43550,1099398,0.73,0.16,0.08,0.04,34936,34936,0,8369,14789,27464,2063,0,73685,50719,9880,40008,131277,3000,3000
71515,2012,71515-2012,Ver. tot Stg. en Instandhoud. van een School met de Bijbel,3474,1,180,1,186,1,0,0,0,0,0,0,0,0,,11.3,1.5,9.1,0,0.7,0,19.9,,7.4,1.6,0,0,0,0,82.1,17.9,0,0,0,0,,,,,,,3.07,8742.87,2844.69,0.72,0.82,-0.01,4.32,4.32,0.29,0.41,0.88,0.83,0.81,0.06,0.94,0.01,0.05,0.57,0.37,0.01,0.34,1,0,561908,117917,77375,0,721886,0.78,0.16,0.11,0,21539,21539,0,5356,14370,2497,2740,188,45151,29055,25395,43460,97910,3183,3183
71515,2013,71515-2013,Ver. tot Stg. en Instandhoud. van een School met de Bijbel,3474,1,174,1,180.3,1,0,0,0,0,0,0,0,0,,11.3,1,9.6,0,0.7,0,18.1,,8,1.6,0,0,0,0,83.1,16.9,0,0,0,0,,,,,,,9.62,30539.77,3174.08,0.74,0.82,0,4.25,4.25,0.31,0.41,0.87,0.83,0.83,0.04,0.96,0,0.05,0.56,0.38,0,0.34,1,0,536974,118365,79468,0,730263,0.74,0.16,0.11,0,19766,19766,0,2834,17192,2757,2322,22,43127,26149,23010,36286,85445,2500,2500
71515,2014,71515-2014,Ver. tot Stg. en Instandhoud. van een School met de Bijbel,3474,1,159,1,168.3,1.1,0,0,0,0,0,0,0,0,,9.5,0.6,8.2,0,0.7,0,19.4,,6.6,1.6,0,0,0,0,80.2,19.8,0,0,0,0,58,40,2,0,0,0,8.2,26394.95,3218.9,0.82,0.89,0.04,7.09,7.09,0.39,0.48,0.83,0.79,0.82,0.03,0.95,0,0.06,0.58,0.39,0.01,0.4,1,0,477398,114834,67482,0,661029,0.72,0.17,0.1,0,19561,19561,0,3417,12757,3106,2620,188,47088,18503,25067,38213,81783,1600,1600
71515,2015,71515-2015,Ver. tot Stg. en Instandhoud. van een School met de Bijbel,3474,1,154,1,163.9,1.1,0,0,0,0,0,0,0,0,,10,0.8,8.5,0,0.7,0,18.2,,6.2,2.2,0,0,0,0,73.5,26.5,0,0,0,0,,,,,,,8.48,28086.23,3312.25,0.71,0.86,-0.01,6.34,6.34,0.38,0.47,0.81,0.79,0.78,0.1,0.97,0,0.12,0.66,0.38,0.01,0.48,1,0,485706,112442,59317,0,659252,0.74,0.17,0.09,0,18313,18313,0,3735,11684,4048,2599,3279,102777,17691,0,18506,61592,2379,2379
71515,2016,71515-2016,Ver. tot Stg. en Instandhoud. van een School met de Bijbel,3474,1,153,1,160.2,1,0,0,0,0,0,0,0,0,,9.1,0.8,7.6,0,0.7,0,20.2,,5.4,2.2,0,0,0,0,70.9,29.1,0,0,0,0,,,,,,,7.56,26320.44,3479.61,0.63,0.89,-0.03,7.65,7.65,0.37,0.46,0.83,0.82,0.79,0.19,0.98,0,0.1,0.73,0.37,0.02,0.55,1,0,460516,105843,53780,0,637861,0.72,0.17,0.08,0,17063,17063,0,718,16050,4647,2682,1165,83776,19014,0,23044,68785,2033,2033
71749,2012,71749-2012,Stichting Primair Onderwijs Peelraam,5446,0,2010,2,2060.4,1,0,0,0,0,0,0,0,0,,116.7,10.1,104.2,0,2.4,0,19.3,,76.8,27.4,0,0,0,0,73.7,26.3,0,0,0,0,,,,,,,104.23,329393.09,3160.17,0.72,0.84,0.01,5.03,5.03,0.34,0.44,0.89,0.83,0.83,0.07,0.93,0.01,0.06,0.6,0.35,0,0.39,10,1.817232328,6239385,1284254,886083,424644,8766321,0.71,0.15,0.1,0.05,211474,211474,27502,30366,136187,168191,10217,140447,613246,289286,416049,249593,954928,0,0
71749,2013,71749-2013,Stichting Primair Onderwijs Peelraam,5446,0,1901,2,1943,1,0,0,0,0,0,0,0,0,,110.1,8.2,99.4,0,2.4,0,19.1,,72.1,27.3,0,0,0,0,72.5,27.5,0,0,0,0,,,,,,,99.43,317412.11,3192.31,0.71,0.83,0.02,4.68,4.68,0.36,0.46,0.87,0.82,0.83,0.08,0.94,0.01,0.07,0.64,0.45,0.01,0.42,10,1.597950076,6034377,1064849,853325,545706,8671837,0.7,0.12,0.1,0.06,236070,236070,159736,29672,191710,166168,10016,38811,698913,234772,380630,188620,804022,12705,12705
71749,2014,71749-2014,Stichting Primair Onderwijs Peelraam,5446,0,1806,2,1833,1,0,0,0,0,0,0,0,0,,102.4,7.5,93.7,0,1.3,0,19.3,,58.4,35.3,0,0,0,0,62.3,37.7,0,0,0,0,58,40,2,0,0,0,93.7,306393.87,3269.91,0.7,0.82,0,4.52,4.52,0.38,0.49,0.88,0.82,0.81,0.09,0.94,0.01,0.08,0.69,0.47,0.01,0.44,10,2.091145353,5287304,1341239,837234,494271,8155506,0.65,0.16,0.1,0.06,203317,203317,250465,98812,137277,144672,14987,9003,775216,165731,412133,301606,879470,7852,8773
71749,2015,71749-2015,Stichting Primair Onderwijs Peelraam,5446,0,1711,2,1740.7,1,0,0,0,0,0,0,0,0,,97.1,7,88.9,0,1.3,0,19.2,,57.9,31,0,0,0,0,65.1,34.9,0,0,0,0,,,,,,,88.91,292633.26,3291.42,0.67,0.86,-0.02,6.02,6.02,0.37,0.47,0.84,0.79,0.78,0.13,0.95,0,0.11,0.69,0.46,0,0.49,10,2.123649898,5388871,1235788,684232,526873,7800419,0.69,0.16,0.09,0.07,194707,194707,191459,39064,100393,188792,11076,25105,1125844,145521,0,528657,875692,11132,11132
71749,2016,71749-2016,Stichting Primair Onderwijs Peelraam,5446,0,1644,2,1684.8,1,0,0,0,0,0,0,0,0,,94.9,6.1,87.6,0,1.3,0,18.8,,58.8,28.8,0,0,0,0,67.2,32.8,0,0,0,0,,,,,,,87.59,294974.34,3367.84,0.66,0.84,0,5.42,5.42,0.39,0.47,0.85,0.8,0.8,0.14,0.94,0.01,0.09,0.71,0.46,0,0.5,10,2.037018518,5397140,739747,646939,435255,7861285,0.69,0.09,0.08,0.06,204482,204482,281513,38111,114362,169296,11053,48114,833814,296939,151472,248727,938789,9681,9681
71956,2012,71956-2012,Stichting Primair Onderwijs de Linge,6851,0,2399,2,2450.3,1,0,0,0,0,0,0,0,0,,132.7,7.5,112.7,0,12.5,0,21.3,,97,15.7,0,0,0,0,86.1,13.9,0,0,0,0,,,,,,,112.7,347363.28,3082.26,0.79,0.81,0,2.29,2.29,0.25,0.38,0.89,0.84,0.84,0.01,0.94,0,0.06,0.45,0.38,0.02,0.12,8,7.650617259,7820214,1623723,1066402,940674,11089771,0.71,0.15,0.1,0.08,329942,329942,66041,151006,227825,282118,27810,59313,814113,439574,450989,130802,1021365,8879,8879
71956,2013,71956-2013,Stichting Primair Onderwijs de Linge,6851,0,2343,2,2394,1,0,0,0,0,0,0,0,0,,122.5,8.2,102.8,0,11.6,0,22.8,,87.4,15.4,0,0,0,0,85,15,0,0,0,0,,,,,,,102.76,321250.56,3126.36,0.81,0.83,0.03,3.2,3.2,0.29,0.41,0.85,0.8,0.83,0.01,0.94,0,0.06,0.47,0.4,0.01,0.19,8,7.697257809,7559336,1339403,1093359,1127932,10853084,0.7,0.12,0.1,0.1,361333,361333,61609,80303,258116,305445,27999,28963,762435,459287,522634,141948,1123869,9144,9144
71956,2014,71956-2014,Stichting Primair Onderwijs de Linge,6851,0,2205,2,2255.4,1,0,0,0,0,0,0,0,0,,111.5,6.7,95,0,9.8,0,23.2,,78.9,16.1,0,0,0,0,83,17,0,0,0,0,58,40,2,0,0,0,95,304148.21,3201.6,0.84,0.85,0.02,2.96,2.96,0.34,0.46,0.86,0.82,0.83,0.01,0.95,0,0.06,0.52,0.45,0.01,0.16,8,5.808423003,7119985,1729714,1024119,985939,10505774,0.68,0.16,0.1,0.09,306219,306219,62486,89426,276384,270837,22699,27105,749235,466295,417832,155741,1039868,10188,10188
71956,2015,71956-2015,Stichting Primair Onderwijs de Linge,6851,0,2124,2,2174.7,1,0,0,0,0,0,0,0,0,,108.4,6.9,91.1,0,10.4,0,23.3,,74.7,16.5,0,0,0,0,81.9,18.1,0,0,0,0,,,,,,,91.13,298269.85,3272.84,0.8,0.81,0,2.57,2.57,0.34,0.46,0.85,0.83,0.83,0.01,0.98,0.01,0.06,0.55,0.45,0.01,0.17,8,5.76840051,7227419,1625979,866947,1173137,10632535,0.68,0.15,0.08,0.11,300496,300496,49928,139607,233994,278071,42490,28779,774440,456367,238295,128668,1030836,20183,20183
71956,2016,71956-2016,Stichting Primair Onderwijs de Linge,6851,0,1978,2,2026.3,1,0,0,0,0,0,0,0,0,,105.2,7.1,88.9,0,9.2,0,22.2,,69.8,19.1,0,0,0,0,78.5,21.5,0,0,0,0,,,,,,,88.9,303535.99,3414.23,0.64,0.83,-0.02,2.33,2.33,0.23,0.36,0.86,0.84,0.83,0.11,0.98,0.01,0.07,0.53,0.35,0.03,0.13,8,5.60022321,6973385,1628892,803093,1340140,10595417,0.66,0.15,0.08,0.13,325643,325643,61850,373398,150392,270315,40759,23682,928349,263523,279790,163772,924459,18513,18513
72087,2012,72087-2012,De Vrije School Utrecht Co_peratief UA,3512,1,244,1,244,1,0,0,0,0,0,0,0,0,,17.3,0.8,14.3,0,2.2,0,17,,14.3,0,0,0,0,0,100,0,0,0,0,0,,,,,,,14.34,43307.77,3019.08,0.57,0.76,0.02,2.84,2.84,0.09,0.2,0.88,0.8,0.82,0.07,0.91,0,0.08,0.31,0,0.01,0.15,1,0,719362,151946,97990,8258,940338,0.77,0.16,0.1,0.01,19447,19870,0,8903,19419,31974,1183,9891,90370,49245,22162,27731,99138,2273,2612
72087,2013,72087-2013,De Vrije School Utrecht Co_peratief UA,3512,1,259,1,259,1,0,0,0,0,0,0,0,0,,17.1,0.5,14.6,0,2,0,17.8,,14.6,0,0,0,0,0,100,0,0,0,0,0,,,,,,,14.58,44137.12,3027.69,0.6,0.77,0.04,3.23,3.23,0.13,0.22,0.86,0.78,0.81,0.06,0.91,0,0.09,0.33,0,0.01,0.18,1,0,797412,164721,114208,13240,1002436,0.8,0.16,0.11,0.01,20034,20760,0,10269,27897,33822,1252,15847,108087,43757,32598,30811,107166,2502,2502
72087,2014,72087-2014,De Vrije School Utrecht Co_peratief UA,3512,1,290,1,290,1,0,0,0,0,0,0,0,0,,20,0.8,15.4,0,3.8,0,18.9,,15.4,0,0,0,0,0,100,0,0,0,0,0,58,40,2,0,0,0,15.35,46896.31,3055.13,0.58,0.7,-0.04,2.34,2.34,0.09,0.16,0.92,0.84,0.8,0.03,0.91,0.01,0.1,0.26,0,0,0.12,1,0,835083,195987,116716,16898,1119403,0.75,0.18,0.1,0.02,20213,20939,21092,8271,28493,38516,1394,17945,134711,44149,35201,42843,122193,2420,2420
72087,2015,72087-2015,De Vrije School Utrecht Co_peratief UA,3512,1,325,1,325,1,0,0,0,0,0,0,0,0,,20.7,0.8,17.9,0,2,0,18.2,,17.9,0,0,0,0,0,100,0,0,0,0,0,,,,,,,17.89,54920.63,3070.42,0.59,0.64,0.01,1.96,1.96,0.08,0.15,0.86,0.79,0.79,0.02,0.92,0.01,0.11,0.24,0,0.02,0.09,1,0,935384,213359,0,0,1228791,0.76,0.17,0,0,20047,20349,17603,11007,32734,39005,1550,9158,162057,46327,11738,41109,136242,1900,1900
72087,2016,72087-2016,De Vrije School Utrecht Co_peratief UA,3512,1,395,1,395,1,0,0,0,0,0,0,0,0,,26.1,1.5,22.6,0,2.1,0,17.5,,22.6,0,0,0,0,0,100,0,0,0,0,0,,,,,,,22.56,73044.78,3238.45,0.48,0.61,-0.01,1.71,1.71,0.04,0.12,0.88,0.81,0.8,0.03,0.92,0.01,0.09,0.23,0,0.02,0.07,1,0,1107670,249080,125590,10980,1476020,0.75,0.17,0.09,0.01,23600,23600,0,14210,31800,48550,590,15580,158630,51030,19980,49570,183920,1940,1940
72100,2012,72100-2012,Ver. Willem de Zwijgerschool voor Christelijk Onderwijs,2587,1,445,1,445,1,0,0,0,0,0,0,0,0,,27.4,1.2,21.4,0,4.7,0,20.7,,15.9,5.6,0,0,0,0,73.9,26.1,0,0,0,0,,,,,,,21.45,64142.93,2990.42,0.69,0.84,0.02,5.11,5.11,0.37,0.44,0.88,0.76,0.78,0.1,0.87,0.02,0.06,0.64,0.04,0.02,0.41,1,0,1139514,258278,153953,0,1595368,0.71,0.16,0.1,0,55721,55721,0,31058,23222,29220,12478,0,130978,28415,111087,130011,269513,2239,2239
72100,2013,72100-2013,Ver. Willem de Zwijgerschool voor Christelijk Onderwijs,2587,1,447,1,447.3,1,0,0,0,0,0,0,0,0,,28.2,1.2,23.2,0,3.8,0,19.3,,16.9,6.3,0,0,0,0,72.8,27.2,0,0,0,0,,,,,,,23.16,69300.5,2991.66,0.58,0.72,0.05,3.03,3.03,0.41,0.46,0.88,0.75,0.79,0.11,0.86,0.04,0.06,0.8,0.04,0.02,0.46,1,0,1206110,278081,172734,0,1663364,0.73,0.17,0.1,0,57106,57106,0,21573,25217,30435,11327,0,123552,34047,98414,128473,260934,2239,2239
72100,2014,72100-2014,Ver. Willem de Zwijgerschool voor Christelijk Onderwijs,2587,1,449,1,449.3,1,0,0,0,0,0,0,0,0,,28.5,2.1,22.5,0,3.9,0,20,,16,6.4,0,0,0,0,71.3,28.7,0,0,0,0,58,40,2,0,0,0,22.5,66785.39,2968.77,0.6,0.76,0,3.59,3.59,0.43,0.48,0.91,0.78,0.78,0.12,0.86,0.03,0.06,0.8,0.01,0.02,0.5,1,0,1193182,283178,169502,0,1658314,0.72,0.17,0.1,0,61386,61386,0,15570,28765,30322,12780,0,122437,39696,98276,153479,291451,2299,2299
72100,2015,72100-2015,Ver. Willem de Zwijgerschool voor Christelijk Onderwijs,2587,1,449,1,449.6,1,0,0,0,0,0,0,0,0,,29.7,2.1,22.2,0,5.4,0,20.2,,15.7,6.4,0,0,0,0,70.9,29.1,0,0,0,0,,,,,,,22.19,67579.54,3045.77,0.61,0.79,0.1,4.21,4.21,0.43,0.43,0.87,0.7,0.78,0.13,0.81,0.02,0.08,0.7,0.02,0.01,0.47,1,0,1252006,290457,148945,0,1729728,0.72,0.17,0.09,0,51715,51715,0,36252,24945,33315,11827,0,173339,36860,1667,123776,257179,2924,2924
72100,2016,72100-2016,Ver. Willem de Zwijgerschool voor Christelijk Onderwijs,2587,1,448,1,448.3,1,0,0,0,0,0,0,0,0,,28.7,2.1,21.3,0,5.4,0,21.1,,14.7,6.6,0,0,0,0,69.1,30.9,0,0,0,0,,,,,,,21.27,68478.19,3220.18,0.64,0.86,-0.01,6.11,6.11,0.4,0.45,0.91,0.79,0.78,0.16,0.87,0.02,0.09,0.71,0.01,0.03,0.5,1,0,1285029,295512,145330,0,1793004,0.72,0.16,0.08,0,64472,64472,0,12685,25035,33379,14467,55564,196130,35871,116,105669,237142,3914,3914
72242,2012,72242-2012,Stichting R.K. Onderwijs Aerdenhout,2111,1,233,1,233,1,0,0,0,0,0,0,0,0,,12.8,2,10.8,0,0,0,21.5,,8.4,2.4,0,0,0,0,77.6,22.4,0,0,0,0,,,,,,,10.82,34020.45,3144.57,0.57,0.6,0.02,2.19,2.19,0.49,0.58,0.87,0.8,0.81,0.03,0.92,0.03,0.06,1.02,0.51,0.01,0.49,1,0,630792,137739,87636,0,843093,0.75,0.16,0.1,0,31909,31909,0,8299,18368,29752,1493,2957,60869,37673,24481,47330,109484,3213,3213
72242,2013,72242-2013,Stichting R.K. Onderwijs Aerdenhout,2111,1,229,1,229,1,0,0,0,0,0,0,0,0,,12.5,1,11.5,0,0,0,19.9,,8.4,3,0,0,0,0,73.5,26.5,0,0,0,0,,,,,,,11.48,35737.51,3112.18,0.6,0.62,0.09,5.67,5.67,0.05,0.62,0.76,0.68,0.75,0.02,0.9,0.03,0.11,0.59,0.56,0.02,0.38,1,0,661175,98384,87197,9228,784469,0.84,0.13,0.11,0.01,35922,35922,0,16741,22976,41205,2818,28334,112074,37281,52359,29863,119503,2136,2136
72242,2014,72242-2014,Stichting R.K. Onderwijs Aerdenhout,2111,1,230,1,230,1,0,0,0,0,0,0,0,0,,12.5,1,11.5,0,0,0,20,,6.8,4.7,0,0,0,0,59.4,40.6,0,0,0,0,58,40,2,0,0,0,11.48,36522.93,3180.58,0.6,0.63,0.05,4.44,4.44,0.08,0.68,0.8,0.72,0.76,0.03,0.9,0.03,0.11,0.7,0.62,0,0.41,1,0,631111,103576,84096,38704,818545,0.77,0.13,0.1,0.05,43711,43711,0,15549,21789,42223,3954,11551,107066,35689,46293,25143,107125,2118,2118
72242,2015,72242-2015,Stichting R.K. Onderwijs Aerdenhout,2111,1,228,1,228,1,0,0,0,0,0,0,0,0,,11.2,1,10.2,0,0,0,22.4,,5.5,4.7,0,0,0,0,54.3,45.7,0,0,0,0,,,,,,,10.19,32855.4,3223.08,0.6,0.66,0.07,4.56,4.56,0.11,0.71,0.73,0.67,0.72,0.07,0.92,0.03,0.13,0.79,0.59,0.07,0.45,1,0,605563,105174,69530,32080,812114,0.75,0.13,0.09,0.04,51323,51323,0,21310,18483,42630,4362,0,136472,37458,19552,21363,116182,2178,2178
72242,2016,72242-2016,Stichting R.K. Onderwijs Aerdenhout,2111,1,229,1,229,1,0,0,0,0,0,0,0,0,,11.1,1,10.1,0,0,0,22.7,,5.3,4.7,0,0,0,0,53,47,0,0,0,0,,,,,,,10.08,33818.38,3355.1,0.68,0.69,0.09,6.41,6.41,0.24,0.79,0.72,0.66,0.73,0.02,0.92,0.03,0.12,0.79,0.68,0.01,0.5,1,0,585661,100633,65545,21127,808358,0.72,0.12,0.08,0.03,52695,52695,0,24171,20970,43462,4873,0,121476,39167,14444,27762,117015,3993,3993
72386,2012,72386-2012,Ver. tot Stg. & Inst.houding SmdB voor B.O. Ooltgensplaat,3257,1,200,1,209.3,1,0,0,0,0,0,0,0,0,,12.2,2,8.3,0,1.8,0,24,,6.4,1.9,0,0,0,0,76.9,23.1,0,0,0,0,,,,,,,4.7,13708.11,2917.36,0.7,0.83,0.05,3.98,3.98,0.2,0.37,0.86,0.8,0.84,0.07,0.94,0,0.05,0.45,0.14,0,0.26,1,0,556344,124929,71322,0,741593,0.75,0.17,0.1,0,15439,15439,0,4028,15595,530,3875,433,39461,21155,48588,18649,88392,3267,3267
72386,2013,72386-2013,Ver. tot Stg. & Inst.houding SmdB voor B.O. Ooltgensplaat,3257,1,190,1,198.4,1,0,0,0,0,0,0,0,0,,12.3,2,8.6,0,1.7,0,22.2,,6.6,1.9,0,0,0,0,77.6,22.4,0,0,0,0,,,,,,,8.57,26738.58,3120.82,0.71,0.83,0.08,4.37,4.37,0.28,0.43,0.8,0.76,0.82,0.07,0.95,0,0.05,0.53,0.12,0.01,0.34,1,0,574007,120384,80755,0,736702,0.78,0.16,0.11,0,14813,14813,0,5238,18873,885,4466,509,44971,24662,55919,20701,101282,3570,3570
72386,2014,72386-2014,Ver. tot Stg. & Inst.houding SmdB voor B.O. Ooltgensplaat,3257,1,193,1,202,1,0,0,0,0,0,0,0,0,,12.2,2,8.4,0,1.8,0,23.1,,6.4,1.9,0,0,0,0,77,23,0,0,0,0,58,40,2,0,0,0,8.35,26181.78,3134.53,0.72,0.85,-0.02,5.14,5.14,0.3,0.46,0.87,0.84,0.83,0.08,0.97,0.01,0.05,0.56,0.13,0,0.38,1,0,572768,134145,78868,0,744134,0.77,0.18,0.11,0,13327,13327,0,7331,10997,271,4785,853,39237,28529,52574,21626,102729,3872,3872
72386,2015,72386-2015,Ver. tot Stg. & Inst.houding SmdB voor B.O. Ooltgensplaat,3257,1,193,1,201.4,1,0,0,0,0,0,0,0,0,,11.3,2,8,0,1.4,0,24.3,,6,1.9,0,0,0,0,75.8,24.2,0,0,0,0,,,,,,,7.95,26639.63,3349.17,0.67,0.85,-0.02,5.04,5.04,0.27,0.42,0.87,0.85,0.83,0.11,0.98,0,0.06,0.54,0.14,0,0.38,1,0,579762,78493,68978,0,767438,0.76,0.1,0.09,0,12645,12645,0,11237,10416,570,4674,746,56843,31288,45886,14583,91757,3364,3364
